carat,cut,color,clarity,depth,table,price,x,y,z,log_price,Label
0.58,Good,E,VVS1,61.9,63.0,2243.0,5.27,5.33,3.28,3.350829273582968,normal
1.02,Ideal,E,SI2,62.8,55.0,4478.0,6.43,6.4,4.03,3.6510840892430116,normal
1.01,Very Good,E,VS2,63.4,60.0,6787.0,6.37,6.31,4.02,3.8316778491914665,normal
0.23,Very Good,E,VS2,60.8,58.0,402.0,3.98,4.02,2.43,2.60422605308447,normal
1.51,Ideal,F,SI1,62.3,57.0,12459.0,7.33,7.3,4.56,4.095483185829541,normal
0.75,Good,D,SI2,59.9,61.0,2541.0,5.9,5.96,3.55,3.4050046650503694,normal
0.33,Ideal,G,VS1,62.1,54.0,854.0,4.47,4.45,2.77,2.931457870689005,normal
0.37,Very Good,F,SI1,62.4,59.0,616.0,4.56,4.6,2.86,2.7895807121644256,normal
0.5,Ideal,F,VVS1,62.6,53.1,2145.0,5.08,5.11,3.19,3.331427296520743,normal
0.53,Ideal,G,SI1,61.6,57.0,1665.0,5.19,5.24,3.21,3.2214142378423385,normal
0.4,Very Good,G,VS1,60.0,56.0,853.0,4.81,4.85,2.9,2.930949031167523,normal
1.5,Very Good,F,SI1,61.2,57.0,10973.0,7.34,7.37,4.5,4.040325379199724,normal
1.27,Premium,H,SI2,59.3,61.0,2845.0,7.12,7.05,4.2,3.45408227073109,normal
1.0,Ideal,H,SI2,58.3,61.0,4390.0,6.56,6.61,3.84,3.6424645202421213,normal
1.23,Very Good,F,VS1,62.0,59.0,10035.0,6.84,6.87,4.25,4.001517376823505,normal
0.4,Ideal,E,SI1,61.9,57.0,696.0,4.74,4.76,2.94,2.842609239610562,normal
1.01,Very Good,F,VS2,58.8,59.0,6288.0,6.55,6.59,3.86,3.7985125330313516,normal
0.7,Good,I,VS1,64.4,60.0,2271.0,5.51,5.58,3.57,3.3562171342197353,normal
1.01,Ideal,I,VVS1,61.7,56.0,5478.0,6.42,6.47,3.98,3.7386220279179425,normal
1.07,Ideal,H,SI2,62.4,55.0,4840.0,6.56,6.59,4.1,3.6848453616444123,normal
0.95,Good,D,SI2,56.5,61.0,3214.0,6.53,6.5,3.68,3.5070458724273257,normal
0.32,Ideal,H,SI1,61.0,56.6,471.0,4.4,4.43,2.7,2.673020907128896,normal
0.8,Premium,E,SI1,61.2,60.0,2912.0,5.97,5.95,3.65,3.4641913706409997,normal
0.45,Ideal,G,SI2,61.9,54.0,709.0,4.91,4.95,3.05,2.8506462351830666,normal
0.36,Ideal,H,VVS2,62.3,57.0,726.0,4.52,4.57,2.83,2.8609366207000937,normal
1.21,Very Good,H,VS1,62.3,58.0,7246.0,6.71,6.74,4.19,3.860098329698518,normal
0.53,Ideal,G,VS1,61.9,55.0,1695.0,5.22,5.25,3.24,3.229169702539101,normal
1.86,Premium,H,SI2,62.3,57.0,11520.0,7.85,7.82,4.88,4.061452479087193,normal
1.08,Premium,I,SI2,60.1,59.0,3750.0,6.75,6.69,4.04,3.574031267727719,normal
0.51,Ideal,E,VS2,62.6,55.0,1656.0,5.08,5.11,3.19,3.219060332448861,normal
0.32,Ideal,H,VS2,61.3,55.0,648.0,4.44,4.4,2.71,2.8115750058705933,normal
1.07,Premium,F,SI2,62.0,58.0,4700.0,6.57,6.52,4.06,3.6720978579357175,normal
0.33,Very Good,D,VS2,62.5,59.0,681.0,4.39,4.41,2.75,2.833147111912785,normal
0.32,Premium,F,VVS1,61.3,58.0,926.0,4.37,4.4,2.69,2.9666109866819346,normal
0.5,Ideal,D,VVS2,62.5,53.0,2475.0,5.05,5.13,3.18,3.3935752032695876,normal
1.22,Ideal,F,VS2,61.5,57.0,8783.0,6.87,6.91,4.24,3.943642882752129,normal
0.81,Ideal,J,VS2,62.1,56.0,2708.0,5.92,5.97,3.69,3.4326486600131068,normal
1.2,Premium,I,SI2,60.0,58.0,4989.0,6.91,6.93,4.15,3.6980135039391815,normal
0.48,Ideal,G,IF,61.6,54.0,1859.0,5.03,5.1,3.12,3.2692793897718984,normal
0.59,Ideal,I,VVS1,62.2,55.0,1838.0,5.38,5.39,3.35,3.2643455070500926,normal
0.37,Very Good,E,VS2,64.0,55.0,728.0,4.52,4.57,2.91,2.862131379313037,normal
0.72,Ideal,F,VS1,62.4,56.0,3084.0,5.76,5.72,3.58,3.4891143693789193,normal
0.71,Very Good,G,SI1,62.8,55.0,2604.0,5.68,5.73,3.58,3.4156409798961542,normal
0.31,Ideal,D,VVS1,62.3,54.0,949.0,4.36,4.4,2.73,2.977266212427293,normal
0.7,Good,I,SI1,63.6,61.0,2142.0,5.63,5.59,3.57,3.330819466495837,normal
1.01,Very Good,F,VS2,62.5,56.0,6083.0,6.4,6.44,4.01,3.7841178164629232,normal
1.2,Premium,F,VVS2,62.8,60.0,10580.0,6.79,6.74,4.25,4.024485667699167,normal
1.29,Ideal,H,SI1,63.2,57.0,6760.0,6.89,6.96,4.38,3.829946695941636,normal
1.34,Very Good,J,VS1,61.7,59.0,6237.0,7.03,7.14,4.37,3.794975744051132,normal
0.3,Very Good,G,VS1,62.8,58.0,605.0,4.26,4.28,2.68,2.781755374652469,normal
1.01,Premium,G,SI1,60.0,59.0,4118.0,6.51,6.47,3.89,3.6146863422820124,normal
0.7,Ideal,F,SI2,62.8,55.0,2138.0,5.68,5.65,3.56,3.330007700872759,normal
0.8,Very Good,F,SI1,61.6,59.0,2745.0,5.9,5.96,3.65,3.4385423487861106,normal
1.11,Very Good,F,VS1,60.7,55.0,8528.0,6.69,6.71,4.07,3.930847191682497,normal
0.94,Premium,H,VS2,60.1,59.0,4548.0,6.35,6.32,3.81,3.6578204560156973,normal
2.0,Good,G,SI1,59.1,61.0,17930.0,8.14,8.18,4.82,4.253580289562183,normal
0.3,Good,J,SI1,64.0,55.0,439.0,4.28,4.25,2.73,2.6424645202421213,normal
0.7,Premium,F,SI1,61.0,59.0,2423.0,5.75,5.69,3.49,3.384353414137506,normal
0.7,Very Good,G,VS1,59.2,58.0,2676.0,5.8,5.83,3.44,3.4274861090957853,normal
0.31,Ideal,H,VS2,62.6,57.0,628.0,4.35,4.31,2.71,2.797959643737196,normal
1.02,Premium,E,SI1,62.8,58.0,5429.0,6.45,6.39,4.03,3.73471984165568,normal
0.3,Ideal,D,VS2,61.8,55.0,778.0,4.35,4.32,2.68,2.890979596989689,normal
1.52,Fair,H,I1,65.4,62.0,4648.0,7.1,7.02,4.62,3.6672661193822744,normal
0.53,Very Good,G,VVS1,61.7,57.0,1948.0,5.19,5.22,3.21,3.2895889525425965,normal
0.71,Very Good,E,VS2,60.7,56.0,2795.0,5.81,5.82,3.53,3.446381812222442,normal
0.58,Ideal,D,SI2,63.4,57.0,1356.0,5.29,5.34,3.37,3.1322596895310446,normal
1.5,Fair,F,VS2,65.3,57.0,13853.0,7.15,7.12,4.66,4.141543834220653,normal
0.45,Premium,I,SI1,62.2,58.0,941.0,4.89,4.86,3.03,2.973589623427257,normal
0.34,Ideal,G,VS2,61.4,57.0,596.0,4.48,4.51,2.76,2.7752462597402365,normal
0.41,Very Good,E,SI1,61.8,60.0,705.0,4.74,4.78,2.94,2.848189116991399,normal
0.77,Premium,J,SI1,61.8,59.0,1909.0,5.82,5.86,3.61,3.280805928393667,normal
1.2,Premium,H,SI1,62.9,55.0,5975.0,6.77,6.74,4.25,3.7763379096201755,normal
1.04,Premium,H,VS1,59.7,59.0,5882.0,6.64,6.59,3.95,3.7695250201710504,normal
0.31,Premium,H,VVS2,62.4,59.0,802.0,4.35,4.31,2.7,2.9041743682841634,normal
0.32,Ideal,D,VS1,60.9,57.0,1114.0,4.48,4.45,2.72,3.04688519083771,normal
1.01,Premium,H,VS1,61.1,58.0,5515.0,6.48,6.45,3.95,3.7415455167762093,normal
2.04,Very Good,I,SI2,62.5,52.0,14477.0,8.02,8.17,5.06,4.160678574400385,normal
1.14,Very Good,F,SI1,61.0,60.0,5819.0,6.67,6.74,4.09,3.7648483571934106,normal
0.46,Very Good,E,SI1,61.8,57.0,968.0,4.93,4.98,3.06,2.9858753573083936,normal
0.71,Good,I,SI1,60.9,64.0,2087.0,5.72,5.67,3.47,3.3195224490654542,normal
0.38,Good,I,SI1,63.7,57.0,659.0,4.63,4.57,2.93,2.8188854145940097,normal
1.23,Premium,J,VS2,62.9,59.0,4986.0,6.85,6.8,4.29,3.6977522741677546,normal
1.0,Premium,G,SI2,62.2,57.0,3998.0,6.29,6.25,3.9,3.601842789782098,normal
1.5,Good,G,VS1,63.8,58.0,13596.0,7.12,7.21,4.57,4.1334111559110225,normal
0.32,Ideal,G,VVS2,61.6,56.0,708.0,4.42,4.44,2.73,2.850033257689769,normal
0.3,Ideal,G,VVS1,61.3,56.0,1013.0,4.34,4.3,2.65,3.0056094453602804,normal
1.5,Very Good,H,SI2,63.3,57.0,6770.0,7.27,7.21,4.59,3.8305886686851442,normal
0.51,Ideal,H,VS1,61.6,55.0,1668.0,5.17,5.19,3.19,3.22219604630172,normal
1.01,Ideal,H,SI1,61.2,57.0,5387.0,6.42,6.47,3.95,3.731346975545955,normal
1.24,Ideal,H,SI1,60.9,57.0,6488.0,6.9,6.95,4.22,3.8121108412030997,normal
0.25,Very Good,E,VVS1,62.9,59.0,576.0,3.99,4.02,2.52,2.760422483423212,normal
1.73,Premium,H,SI1,61.8,57.0,12931.0,7.77,7.64,4.76,4.1116321117086,normal
1.33,Very Good,G,VS2,61.7,59.0,8953.0,7.04,7.09,4.36,3.951968584492911,normal
1.01,Premium,H,VS1,60.9,62.0,5000.0,6.52,6.49,3.96,3.6989700043360187,normal
0.51,Very Good,E,SI1,61.3,54.0,1438.0,5.13,5.18,3.16,3.1577588860468637,normal
0.28,Ideal,E,VVS1,62.0,56.0,646.0,4.19,4.23,2.61,2.8102325179950842,normal
0.54,Premium,I,VS1,61.5,58.0,1389.0,5.28,5.26,3.24,3.1427022457376155,normal
1.51,Premium,H,VS1,59.8,61.0,9234.0,7.41,7.35,4.41,3.9653898702151222,normal
1.01,Ideal,E,SI1,61.6,59.0,5590.0,6.43,6.4,3.95,3.747411807886423,normal
0.31,Good,F,VS1,63.9,55.0,779.0,4.3,4.27,2.74,2.8915374576725643,normal
1.14,Ideal,H,SI1,62.3,56.0,5501.0,6.72,6.69,4.18,3.740441644949766,normal
1.5,Ideal,H,SI1,62.0,55.0,10989.0,7.29,7.34,4.54,4.040958173384207,normal
0.73,Ideal,G,SI1,60.9,57.0,3089.0,5.81,5.85,3.55,3.4898179083014504,normal
0.42,Premium,E,SI1,62.0,58.0,926.0,4.85,4.82,3.0,2.9666109866819346,normal
0.34,Very Good,H,SI1,63.3,56.0,628.0,4.46,4.45,2.82,2.797959643737196,normal
1.76,Ideal,G,SI1,62.1,56.0,10896.0,7.69,7.77,4.8,4.03726709456871,normal
1.02,Very Good,F,SI1,62.5,57.0,4948.0,6.35,6.41,3.99,3.694429690957083,normal
0.65,Very Good,G,VS2,63.2,57.0,2009.0,5.54,5.47,3.48,3.3029799367482493,normal
0.7,Good,G,SI1,64.6,59.0,2137.0,5.49,5.54,3.56,3.3298045221640695,normal
0.52,Premium,G,VVS2,61.2,59.0,2012.0,5.16,5.14,3.15,3.30362797638389,normal
0.72,Ideal,J,VVS2,61.6,56.0,1996.0,5.76,5.73,3.54,3.3001605369513523,normal
0.54,Very Good,F,VVS2,63.2,54.0,2115.0,5.2,5.18,3.28,3.325310371711061,normal
0.78,Premium,J,SI2,60.6,58.0,2022.0,5.94,5.91,3.59,3.3057811512549824,normal
0.48,Very Good,E,VVS1,60.6,56.0,2275.0,5.13,5.06,3.09,3.3569814009931314,normal
0.41,Premium,E,VS1,61.9,59.0,1153.0,4.8,4.77,2.96,3.061829307294699,normal
0.3,Very Good,F,VS2,63.2,59.0,642.0,4.27,4.24,2.69,2.807535028068853,normal
0.31,Ideal,E,VS2,61.7,57.0,627.0,4.35,4.37,2.69,2.7972675408307164,normal
1.73,Very Good,G,VS2,62.9,58.0,16807.0,7.58,7.65,4.79,4.225490200071284,normal
0.89,Fair,G,SI2,58.9,66.0,2579.0,6.26,6.16,3.66,3.4114513421379375,normal
1.04,Ideal,G,SI2,61.7,56.0,4455.0,6.57,6.52,4.04,3.6488477083728936,normal
1.57,Ideal,G,SI1,61.7,55.0,8752.0,7.51,7.44,4.61,3.9421073089893555,normal
0.96,Ideal,H,SI2,62.1,57.0,4213.0,6.3,6.35,3.93,3.6245914591268478,normal
0.55,Ideal,F,VS2,61.7,56.0,1819.0,5.3,5.26,3.26,3.2598326990634834,normal
1.75,Ideal,G,VS2,62.6,56.0,16783.0,7.72,7.65,4.81,4.224869594573257,normal
0.7,Very Good,E,SI2,62.8,59.0,2453.0,5.64,5.69,3.56,3.3896975482063856,normal
0.32,Ideal,G,VVS2,61.6,55.0,936.0,4.42,4.41,2.72,2.971275848738105,normal
1.07,Premium,D,VS2,61.3,59.0,7751.0,6.61,6.53,4.03,3.8893577368889316,normal
0.79,Ideal,E,VS2,59.3,57.0,3377.0,6.02,6.06,3.58,3.5285310606354114,normal
1.51,Ideal,J,VS1,61.3,61.0,8298.0,7.34,7.4,4.52,3.9189734304929544,normal
0.73,Ideal,E,SI1,62.7,55.0,2852.0,5.7,5.79,3.6,3.4551495211798278,normal
0.41,Premium,D,SI1,62.1,59.0,791.0,4.74,4.76,2.95,2.8981764834976764,normal
0.91,Ideal,I,VVS2,60.6,57.0,4663.0,6.25,6.27,3.79,3.668665415454492,normal
0.42,Good,D,SI2,63.1,56.0,653.0,4.74,4.8,3.01,2.814913181275074,normal
0.31,Ideal,D,VS2,61.9,56.0,734.0,4.34,4.38,2.7,2.8656960599160706,normal
1.01,Premium,F,VVS2,61.8,59.0,8319.0,6.46,6.42,3.98,3.920071124297524,normal
2.29,Premium,J,IF,61.4,60.0,18426.0,8.45,8.49,5.2,4.265431066826713,normal
2.08,Premium,I,SI2,62.3,58.0,14947.0,8.18,8.13,5.08,4.17455403452083,normal
0.39,Very Good,J,VS1,63.1,56.0,790.0,4.7,4.62,2.94,2.8976270912904414,normal
1.32,Premium,J,VS2,60.4,58.0,5800.0,7.11,7.14,4.3,3.7634279935629373,normal
0.96,Good,D,SI1,61.0,61.0,4693.0,6.29,6.33,3.85,3.6714505542124947,normal
0.3,Good,H,VVS2,63.5,55.0,605.0,4.25,4.28,2.71,2.781755374652469,normal
1.21,Very Good,G,SI2,59.3,59.0,5364.0,6.97,7.0,4.14,3.7294887691795613,normal
0.98,Very Good,H,SI2,63.4,57.0,3091.0,6.41,6.32,4.04,3.490099005063305,normal
0.9,Very Good,D,SI1,61.9,55.0,4514.0,6.18,6.22,3.84,3.6545615547417434,normal
1.73,Very Good,H,VS2,61.7,56.0,12998.0,7.64,7.7,4.73,4.1138765326310525,normal
1.5,Very Good,D,SI1,63.4,58.0,11352.0,7.16,7.25,4.57,4.055072382449418,normal
0.47,Ideal,E,SI2,61.5,55.0,931.0,4.98,5.04,3.08,2.9689496809813427,normal
0.79,Good,I,VS2,58.5,62.0,2451.0,5.99,6.04,3.52,3.389343311252078,normal
1.5,Very Good,I,VS2,59.4,61.0,9342.0,7.41,7.45,4.41,3.970439862951764,normal
0.91,Ideal,G,SI1,62.6,57.0,3884.0,6.16,6.21,3.87,3.589279221235967,normal
0.42,Ideal,H,VVS2,62.4,56.0,921.0,4.78,4.8,2.99,2.964259630196849,normal
1.03,Premium,F,SI2,61.6,58.0,4503.0,6.43,6.46,3.97,3.653501946962933,normal
0.9,Good,F,SI1,61.3,60.0,3893.0,6.13,6.18,3.77,3.590284403718162,normal
2.01,Premium,G,SI1,60.3,59.0,18741.0,8.23,8.15,4.94,4.272792760665684,normal
0.5,Good,D,SI2,58.5,64.0,958.0,5.2,5.12,3.02,2.9813655090785445,normal
0.52,Ideal,E,VVS2,61.8,56.0,2430.0,5.15,5.18,3.19,3.385606273598312,normal
0.47,Ideal,G,VVS1,61.6,56.0,1421.0,4.99,5.05,3.09,3.15259407792747,normal
1.14,Premium,G,SI2,62.8,58.0,4233.0,6.68,6.64,4.18,3.6266482684740105,normal
0.33,Ideal,H,VS2,61.2,55.0,668.0,4.47,4.45,2.73,2.824776462475546,normal
1.24,Good,G,VS1,60.2,63.0,9405.0,6.96,6.99,4.2,3.9733587998863977,normal
1.0,Premium,F,SI2,62.6,58.0,4155.0,6.37,6.31,3.97,3.61857102812013,normal
0.31,Ideal,E,VS1,61.6,56.0,734.0,4.35,4.38,2.69,2.8656960599160706,normal
0.8,Good,E,SI2,63.7,54.0,2829.0,5.91,5.87,3.75,3.4516329474569907,normal
0.92,Very Good,D,SI2,63.7,57.0,3707.0,6.12,6.21,3.93,3.5690225860295635,normal
0.3,Ideal,I,SI2,62.4,54.0,367.0,4.32,4.34,2.7,2.5646660642520893,normal
1.04,Ideal,J,SI2,60.4,57.0,3762.0,6.55,6.6,3.97,3.5754187912143602,normal
0.9,Good,D,SI1,63.2,62.0,4068.0,6.06,6.13,3.85,3.6093809442507068,normal
0.73,Ideal,F,VVS2,61.7,54.0,3524.0,5.76,5.82,3.57,3.54703589974001,normal
1.7,Good,H,SI2,63.6,56.0,8115.0,7.51,7.56,4.79,3.9092885241622506,normal
0.33,Very Good,E,VVS1,61.5,57.0,1103.0,4.44,4.48,2.75,3.0425755124401905,normal
0.37,Premium,E,VS1,60.4,58.0,876.0,4.61,4.66,2.8,2.9425041061680806,normal
0.92,Ideal,H,SI1,61.6,56.0,4587.0,6.21,6.25,3.84,3.6615287401319825,normal
1.01,Premium,H,SI1,62.9,58.0,3224.0,6.38,6.34,4.0,3.508395033133053,normal
1.27,Very Good,D,SI1,62.5,58.0,8312.0,6.87,6.92,4.31,3.919705534549121,normal
0.31,Premium,D,VS2,60.7,59.0,734.0,4.35,4.38,2.65,2.8656960599160706,normal
1.55,Ideal,G,VVS2,61.9,54.0,15512.0,7.41,7.45,4.6,4.190667796070649,normal
0.81,Ideal,G,VS2,61.5,55.0,3397.0,6.0,6.06,3.71,3.531095546870028,normal
1.01,Ideal,E,VS2,62.1,56.0,7355.0,6.41,6.45,3.99,3.866582677063549,normal
0.34,Ideal,E,VS2,62.6,55.0,956.0,4.45,4.43,2.78,2.9804578922761,normal
0.41,Premium,E,VS1,62.8,58.0,1153.0,4.72,4.7,2.96,3.061829307294699,normal
0.77,Very Good,J,SI2,61.3,58.0,2001.0,5.84,5.91,3.6,3.3012470886362113,normal
1.5,Fair,E,SI1,58.2,66.0,11128.0,7.45,7.4,4.32,4.04641711698399,normal
0.4,Premium,E,SI1,61.0,59.0,882.0,4.74,4.71,2.88,2.94546858513182,normal
0.81,Very Good,E,SI1,60.3,60.0,2797.0,6.07,6.1,3.67,3.4466924663715273,normal
1.21,Premium,I,SI1,59.3,59.0,5421.0,6.98,6.95,4.13,3.7340794072805945,normal
1.09,Ideal,H,SI1,62.3,55.0,5238.0,6.58,6.62,4.11,3.7191654940892134,normal
1.08,Ideal,E,SI1,62.6,57.0,5096.0,6.53,6.56,4.1,3.707229419327294,normal
0.71,Premium,I,VS2,60.4,60.0,2300.0,5.8,5.72,3.48,3.361727836017593,normal
1.04,Ideal,I,SI1,59.7,56.0,3669.0,6.6,6.54,3.92,3.5645477117559476,normal
1.06,Premium,F,SI1,60.4,62.0,5580.0,6.62,6.59,3.99,3.7466341989375787,normal
0.78,Very Good,E,VS2,61.7,58.0,3334.0,5.9,5.93,3.65,3.5229655954919865,normal
1.04,Premium,H,VS2,60.4,59.0,5777.0,6.66,6.51,3.98,3.7617023675414125,normal
0.4,Good,F,SI1,63.6,57.0,737.0,4.67,4.7,2.98,2.8674674878590514,normal
1.2,Premium,H,VS2,61.4,59.0,6333.0,6.79,6.75,4.16,3.801609488027319,normal
0.23,Premium,D,VVS2,58.9,60.0,688.0,4.03,3.95,2.35,2.837588438235511,normal
1.15,Very Good,F,SI1,62.5,59.0,6110.0,6.62,6.69,4.16,3.786041210242554,normal
1.01,Premium,H,SI1,62.3,58.0,4513.0,6.42,6.35,3.98,3.654465333520146,normal
0.29,Very Good,G,VVS1,62.0,55.0,607.0,4.27,4.29,2.65,2.7831886910752575,normal
1.09,Ideal,G,VS1,60.3,57.0,8305.0,6.68,6.73,4.04,3.9193396367874134,normal
0.42,Very Good,F,SI1,62.9,57.0,773.0,4.73,4.77,2.99,2.888179493918325,normal
0.34,Ideal,G,VS2,62.1,55.0,596.0,4.46,4.49,2.78,2.7752462597402365,normal
0.33,Ideal,F,VVS2,61.4,57.0,824.0,4.43,4.46,2.73,2.9159272116971158,normal
1.16,Ideal,D,SI2,62.1,54.0,5793.0,6.74,6.79,4.2,3.762903528499057,normal
0.9,Very Good,F,VS2,62.3,58.0,4924.0,6.14,6.16,3.83,3.6923180442592787,normal
0.31,Good,F,VVS2,63.6,55.0,660.0,4.29,4.33,2.74,2.8195439355418688,normal
0.52,Ideal,F,IF,60.3,57.0,2504.0,5.23,5.28,3.17,3.398634324538392,normal
0.91,Very Good,E,SI2,63.4,58.0,3379.0,6.15,6.09,3.88,3.5287881917748964,normal
1.0,Ideal,D,SI1,62.7,57.0,6073.0,6.34,6.38,3.99,3.7834032811225633,normal
0.3,Ideal,G,SI1,62.1,53.0,422.0,4.32,4.37,2.7,2.625312450961674,normal
0.91,Ideal,H,VS2,62.4,56.0,4678.0,6.2,6.14,3.85,3.670060217473134,normal
0.31,Very Good,E,VVS1,60.0,56.0,1039.0,4.45,4.49,2.68,3.016615547557177,normal
0.32,Good,E,VS2,64.1,54.0,556.0,4.34,4.37,2.79,2.7450747915820575,normal
1.32,Very Good,H,SI1,62.3,57.0,7270.0,7.04,6.99,4.37,3.8615344108590377,normal
0.52,Good,H,SI1,63.6,62.0,1073.0,5.11,5.04,3.23,3.030599721965951,normal
1.01,Premium,I,SI1,62.7,59.0,3959.0,6.43,6.36,4.01,3.5975855017522047,normal
0.39,Ideal,F,VS1,62.3,57.0,1024.0,4.69,4.65,2.91,3.010299956639812,normal
1.02,Premium,D,SI2,62.5,59.0,4818.0,6.38,6.43,4.0,3.6828667956623247,normal
1.51,Premium,F,VS1,62.7,59.0,13134.0,7.31,7.23,4.56,4.118397011951576,normal
0.32,Very Good,D,SI1,63.3,57.0,756.0,4.39,4.36,2.77,2.8785217955012063,normal
0.32,Premium,H,VS2,61.0,60.0,505.0,4.35,4.41,2.67,2.7032913781186614,normal
0.9,Very Good,H,SI2,62.8,57.0,3160.0,6.15,6.2,3.88,3.499687082618404,normal
0.95,Premium,E,SI2,60.7,59.0,4142.0,6.3,6.36,3.84,3.617210094557434,normal
0.51,Premium,F,VS1,60.0,58.0,1749.0,5.21,5.19,3.12,3.2427898094786767,normal
1.03,Ideal,D,SI2,61.8,56.0,4679.0,6.46,6.51,4.01,3.67015304519218,normal
1.15,Premium,H,SI1,60.9,57.0,5139.0,6.8,6.72,4.12,3.710878617685173,normal
0.33,Good,E,SI1,63.4,55.0,579.0,4.37,4.4,2.78,2.762678563727436,normal
0.5,Ideal,D,SI2,61.0,57.0,1250.0,5.15,5.12,3.13,3.0969100130080562,normal
1.27,Ideal,G,VS2,61.9,57.0,9489.0,6.9,6.93,4.28,3.977220446635385,normal
0.3,Fair,F,VS2,64.5,55.0,662.0,4.31,4.19,2.74,2.8208579894397,normal
0.5,Ideal,H,SI1,62.0,56.0,1178.0,5.09,5.12,3.16,3.0711452904510828,normal
1.19,Premium,H,VS1,62.4,59.0,7277.0,6.79,6.73,4.22,3.8619523749214517,normal
1.04,Good,J,SI2,63.8,56.0,3204.0,6.36,6.32,4.05,3.5056925074122,normal
0.41,Ideal,F,VS2,61.7,54.0,809.0,4.79,4.81,2.96,2.9079485216122722,normal
0.3,Ideal,E,VVS2,61.2,56.0,742.0,4.34,4.38,2.67,2.870403905279027,normal
1.5,Premium,J,SI2,61.0,60.0,6048.0,7.34,7.3,4.46,3.78161178249315,normal
0.3,Ideal,D,SI1,61.9,54.0,552.0,4.32,4.34,2.68,2.741939077729199,normal
1.0,Fair,F,SI2,65.1,55.0,3265.0,6.26,6.23,4.07,3.5138831856110926,normal
0.3,Ideal,I,VS1,62.2,53.9,486.0,4.29,4.33,2.68,2.6866362692622934,normal
0.3,Ideal,G,VS2,62.3,56.0,526.0,4.27,4.3,2.67,2.7209857441537393,normal
0.43,Ideal,E,SI1,62.6,56.0,975.0,4.82,4.79,3.01,2.989004615698537,normal
0.4,Premium,D,SI1,60.9,60.0,884.0,4.78,4.74,2.9,2.946452265013073,normal
0.25,Ideal,G,VVS1,62.6,55.0,582.0,4.03,4.04,2.52,2.7649229846498886,normal
1.01,Good,F,SI1,63.8,59.0,4899.0,6.29,6.32,4.02,3.6901074394563307,normal
1.2,Very Good,H,SI1,62.5,59.0,6019.0,6.66,6.72,4.18,3.77952434332479,normal
0.31,Very Good,G,IF,60.8,56.0,878.0,4.41,4.44,2.69,2.9434945159061026,normal
1.02,Fair,H,SI1,65.5,60.0,4758.0,6.29,6.22,4.1,3.6774244377012475,normal
0.42,Premium,E,SI1,61.5,61.0,926.0,4.87,4.82,2.98,2.9666109866819346,normal
0.7,Very Good,H,VVS2,58.8,58.0,2585.0,5.88,5.78,3.43,3.412460547429961,normal
1.16,Ideal,I,SI1,62.6,57.0,5091.0,6.71,6.67,4.19,3.706803097037338,normal
0.32,Premium,G,VS2,62.0,58.0,720.0,4.38,4.33,2.7,2.8573324964312685,normal
1.06,Ideal,I,VVS1,60.2,57.0,6945.0,6.62,6.66,4.0,3.841672250073634,normal
0.33,Premium,D,VVS1,61.8,58.0,1129.0,4.4,4.43,2.73,3.052693941924968,normal
0.33,Premium,H,VS2,61.4,58.0,668.0,4.49,4.44,2.74,2.824776462475546,normal
0.55,Ideal,G,IF,61.1,57.0,2383.0,5.26,5.31,3.23,3.377124042346456,normal
0.54,Good,E,VS2,63.3,55.0,1660.0,5.2,5.26,3.31,3.220108088040055,normal
0.31,Ideal,D,VS2,62.2,57.0,734.0,4.31,4.34,2.69,2.8656960599160706,normal
1.26,Ideal,H,VS1,61.0,57.0,8959.0,6.97,7.03,4.27,3.9522595365908204,normal
0.71,Ideal,I,SI1,61.5,55.0,2721.0,5.76,5.79,3.55,3.4347285417797577,normal
0.7,Ideal,J,SI1,62.1,54.0,1815.0,5.72,5.74,3.56,3.258876629372131,normal
0.41,Very Good,G,VS1,60.7,58.0,899.0,4.79,4.83,2.92,2.9537596917332287,normal
0.5,Ideal,E,VS2,60.0,57.0,1624.0,5.12,5.15,3.08,3.2105860249051563,normal
0.53,Ideal,E,VS2,61.0,57.0,1727.0,5.26,5.23,3.2,3.237292337567459,normal
0.32,Very Good,E,SI1,62.3,55.0,584.0,4.36,4.38,2.72,2.7664128471123997,normal
0.4,Very Good,G,SI1,61.7,61.0,673.0,4.63,4.68,2.87,2.828015064223977,normal
0.3,Good,D,VVS1,64.3,57.0,848.0,4.27,4.32,2.76,2.9283958522567137,normal
0.33,Ideal,I,VS2,61.5,57.0,594.0,4.49,4.42,2.74,2.7737864449811935,normal
1.03,Ideal,F,VS2,60.4,56.0,6467.0,6.59,6.56,3.97,3.8107028609471167,normal
1.01,Premium,E,VS1,60.8,59.0,7821.0,6.42,6.46,3.92,3.8932622858879915,normal
0.31,Very Good,F,VS2,62.9,56.0,625.0,4.3,4.32,2.71,2.7958800173440754,normal
1.23,Ideal,E,SI2,62.1,55.0,7336.0,6.91,6.84,4.27,3.8654593226619647,normal
0.76,Very Good,I,SI1,62.0,56.0,2352.0,5.81,5.84,3.61,3.371437317404101,normal
1.54,Premium,G,VS2,60.9,59.0,12800.0,7.49,7.45,4.55,4.107209969647869,normal
0.74,Good,G,SI1,64.2,59.0,1865.0,5.69,5.62,3.63,3.2706788361447066,normal
0.74,Ideal,G,SI1,61.9,55.0,3130.0,5.8,5.83,3.6,3.4955443375464483,normal
